,p2,p3,p2_strat,model,param1,param2,sse,aic,bic,fit_method
0,75,374,GA,moral phenotype,0.05129462704119264,0.05938218255087277,748.0,150.73804747797584,154.82415001364495,least_squares_100iters
0,54,375,MO,rescorla-wagner,0.31737331230626853,,3458.7881741527435,236.0204711105535,238.06352237838806,least_squares_100iters
0,54,375,MO,inverse motive,0.915750144669468,0.9790603064705341,2220.0,212.74603880081116,216.83214133648028,least_squares_100iters
0,54,375,MO,greed,,,5892.0,264.38307205563433,264.38307205563433,least_squares_100iters
0,54,375,MO,guilt-aversion,95.2903620504908,,3087.0,229.53851413005373,231.58156539788828,least_squares_100iters
0,54,375,MO,inequity-aversion,113.17879338880954,,2834.0,224.66440968771633,226.70746095555089,least_squares_100iters
0,54,375,MO,moral phenotype,0.21793879939223898,-0.06948349450890148,2731.0,224.55419565743182,228.64029819310093,least_squares_100iters
0,47,376,IA,rescorla-wagner,0.6191759950897444,,1997.0745966953539,204.71408289798265,206.7571341658172,least_squares_100iters
0,47,376,IA,inverse motive,0.876387216130386,0.06544470890002775,541.0,132.27097662768008,136.3570791633492,least_squares_100iters
0,47,376,IA,greed,,,6000.0,265.4184183814116,265.4184183814116,least_squares_100iters
0,47,376,IA,guilt-aversion,168.54742415120973,,1706.0,195.73476123237324,197.7778125002078,least_squares_100iters
0,47,376,IA,inequity-aversion,323.41317671104264,,702.0,145.12028176290187,147.16333303073642,least_squares_100iters
0,47,376,IA,moral phenotype,0.10843952151812353,0.03462720949288903,819.0,155.9068705130556,159.9929730487247,least_squares_100iters
0,4,377,IA,rescorla-wagner,0.1558221346667318,,3195.6885911553554,231.51087604291024,233.5539273107448,least_squares_100iters
0,4,377,IA,inverse motive,0.6417418070021237,0.0936506287774992,1107.0,173.08238689782294,177.16848943349206,least_squares_100iters
0,4,377,IA,greed,,,5760.0,263.09156469375705,263.09156469375705,least_squares_100iters
0,4,377,IA,guilt-aversion,149.57405916495858,,2843.0,224.8451390975376,226.88819036537217,least_squares_100iters
0,4,377,IA,inequity-aversion,305.50209766492696,,1221.0,176.66932975774083,178.71238102557538,least_squares_100iters
0,4,377,IA,moral phenotype,0.16733568071451,0.03108579166439987,1187.0,177.05958822618172,181.14569076185083,least_squares_100iters
0,32,379,MO,rescorla-wagner,0.46072335901653594,,16888.08698860643,326.40481093777885,328.4478622056134,least_squares_100iters
0,32,379,MO,inverse motive,0.2443358245838057,0.36034746053954386,9544.0,295.8751516687625,299.9612542044316,least_squares_100iters
0,32,379,MO,greed,,,28650.0,354.53187489557513,354.53187489557513,least_squares_100iters
0,32,379,MO,guilt-aversion,3938.0636711425145,,9218.0,291.8941400104165,293.937191278251,least_squares_100iters
0,32,379,MO,inequity-aversion,5515.669500166015,,7772.0,282.16819793177854,284.21124919961306,least_squares_100iters
0,32,379,MO,moral phenotype,0.016560756749893768,0.04878865485028319,7859.0,284.80271283280257,288.8888153684717,least_squares_100iters
0,97,380,IA,rescorla-wagner,0.1534897286707078,,1026.0629396835488,166.75468674192135,168.7977380097559,least_squares_100iters
0,97,380,IA,inverse motive,0.6633049268031991,0.0992828264903529,692.0,146.3024772036378,150.38857973930692,least_squares_100iters
0,97,380,IA,greed,,,2775.0,221.46522122572114,221.46522122572114,least_squares_100iters
0,97,380,IA,guilt-aversion,110.29398040872218,,1274.0,179.09133739296084,181.1343886607954,least_squares_100iters
0,97,380,IA,inequity-aversion,206.32896767237673,,735.0,147.73869618856233,149.7817474563969,least_squares_100iters
0,97,380,IA,moral phenotype,0.2630837920323257,-0.0878299406414691,385.0,112.88094778783434,116.96705032350344,least_squares_100iters
0,62,381,GR,rescorla-wagner,0.9999999999999983,,31009.0,361.04194527644216,363.0849965442767,least_squares_100iters
0,62,381,GR,inverse motive,0.880063637588993,0.5852633873923792,14387.0,319.2686548355415,323.3547573712106,least_squares_100iters
0,62,381,GR,greed,,,35925.0,367.4298342574225,367.4298342574225,least_squares_100iters
0,62,381,GR,guilt-aversion,4245.017341821454,,12245.0,308.07983698844794,310.12288825628247,least_squares_100iters
0,62,381,GR,inequity-aversion,5799.618529295102,,10428.0,298.92431491147397,300.9673661793085,least_squares_100iters
0,62,381,GR,moral phenotype,0.009295416818284885,0.009965208211850513,10404.0,300.7929784478375,304.87908098350664,least_squares_100iters
0,91,382,GR,rescorla-wagner,0.10477235565265208,,144.0,54.82543580926267,56.86848707709722,least_squares_100iters
0,91,382,GR,inverse motive,0.1614383170230734,0.01599572178272419,247.0,87.58121292122533,91.66731545689443,least_squares_100iters
0,91,382,GR,greed,,,144.0,52.82543580926267,52.82543580926267,least_squares_100iters
0,91,382,GR,guilt-aversion,35.83708697019961,,694.0,144.4669794823185,146.51003075015305,least_squares_100iters
0,91,382,GR,inequity-aversion,133.42359686155382,,3503.0,236.7444540556874,238.78750532352197,least_squares_100iters
0,91,382,GR,moral phenotype,0.4975314508952554,0.04155435103679919,144.0,56.82543580926267,60.91153834493177,least_squares_100iters
0,91,383,GR,rescorla-wagner,0.29784099255111074,,625.0,138.49792176840552,140.54097303624008,least_squares_100iters
0,91,383,GR,inverse motive,0.48320143978971036,0.08354773935558851,381.0,112.28564211565259,116.37174465132169,least_squares_100iters
0,91,383,GR,greed,,,625.0,136.49792176840552,136.49792176840552,least_squares_100iters
0,91,383,GR,guilt-aversion,139.8285898618634,,5279.0,260.12111972837675,262.1641709962113,least_squares_100iters
0,91,383,GR,inequity-aversion,208.1688084208011,,4947.0,256.41866457341007,258.4617158412446,least_squares_100iters
0,91,383,GR,moral phenotype,0.46534117393842,0.047009426444138025,699.0,146.87617004075784,150.96227257642695,least_squares_100iters
0,56,384,GA,rescorla-wagner,0.5853800188442033,,6583.001565955325,272.70410459818254,274.74715586601707,least_squares_100iters
0,56,384,GA,inverse motive,0.22148142588520017,0.03090228848577818,1164.0,175.9442825460395,180.0303850817086,least_squares_100iters
0,56,384,GA,greed,,,13503.0,311.6541059652101,311.6541059652101,least_squares_100iters
0,56,384,GA,guilt-aversion,3482.198290296592,,2191.0,209.9965380903722,212.03958935820677,least_squares_100iters
0,56,384,GA,inequity-aversion,5199.428904839652,,2501.0,217.53949579345493,219.5825470612895,least_squares_100iters
0,56,384,GA,moral phenotype,0.019353683958420076,-0.09846481607859343,2182.0,211.76191621783258,215.8480187535017,least_squares_100iters
0,52,388,GR,rescorla-wagner,0.14496305556058278,,2109.816365265959,207.84438067760635,209.8874319454409,least_squares_100iters
0,52,388,GR,inverse motive,0.3315372310077294,0.0112648161752105,577.0,135.94308692439233,140.02918946006145,least_squares_100iters
0,52,388,GR,greed,,,2172.0,207.50008755349873,207.50008755349873,least_squares_100iters
0,52,388,GR,guilt-aversion,78.76386648425826,,3203.0,231.64113726115266,233.68418852898722,least_squares_100iters
0,52,388,GR,inequity-aversion,80.00622317370309,,1697.0,195.43326185178154,197.4763131196161,least_squares_100iters
0,52,388,GR,moral phenotype,0.3828778036484546,0.09760951451597158,1213.0,178.2946365432415,182.3807390789106,least_squares_100iters
0,34,390,IA,rescorla-wagner,0.19548589992821822,,4253.651618543575,247.8114642839129,249.85451555174745,least_squares_100iters
0,34,390,IA,inverse motive,0.19757817357106136,0.11342764929618282,557.0,133.93229640928584,138.01839894495495,least_squares_100iters
0,34,390,IA,greed,,,7423.0,277.5493760591308,277.5493760591308,least_squares_100iters
0,34,390,IA,guilt-aversion,210.73891402986987,,2180.0,209.7096466130693,211.75269788090387,least_squares_100iters
0,34,390,IA,inequity-aversion,479.19216910755625,,525.0,128.55977870115322,130.60282996898775,least_squares_100iters
0,34,390,IA,moral phenotype,0.08682285146548335,0.04946507987258672,498.0,127.55028212383584,131.63638465950496,least_squares_100iters
0,6,391,IA,rescorla-wagner,0.114350671742116,,1916.708490560797,202.37286369813035,204.4159149659649,least_squares_100iters
0,6,391,IA,inverse motive,0.9467464624451588,0.7768072482538423,1321.0,183.1563030912032,187.2424056268723,least_squares_100iters
0,6,391,IA,greed,,,3692.0,237.73972268392697,237.73972268392697,least_squares_100iters
0,6,391,IA,guilt-aversion,325.72127839998967,,2251.0,211.53647866511437,213.57952993294893,least_squares_100iters
0,6,391,IA,inequity-aversion,115.36682175857793,,1079.0,169.62210575314433,171.66515702097888,least_squares_100iters
0,6,391,IA,moral phenotype,0.2986614996173049,-0.09332627583795433,1057.0,170.44790692803417,174.53400946370328,least_squares_100iters
0,75,392,GA,rescorla-wagner,0.34439567453112824,,3889.541634197559,242.71073381053617,244.75378507837073,least_squares_100iters
0,75,392,GA,inverse motive,0.1925081471387142,0.012765499952868251,767.0,152.16782541136425,156.25392794703336,least_squares_100iters
0,75,392,GA,greed,,,10391.0,296.7217113070315,296.7217113070315,least_squares_100iters
0,75,392,GA,guilt-aversion,5264.27973944862,,1711.0,195.90157434528567,197.94462561312022,least_squares_100iters
0,75,392,GA,inequity-aversion,1557.9608576481173,,721.0,146.64250855867274,148.6855598265073,least_squares_100iters
0,75,392,GA,moral phenotype,0.017731493150833222,0.07762536039236922,733.0,149.5833827409698,153.6694852766389,least_squares_100iters
0,56,394,GA,rescorla-wagner,0.3779443723769011,,2844.676867141003,224.87874910458945,226.921800372424,least_squares_100iters
0,56,394,GA,inverse motive,0.44055367903508347,0.08047712401362102,187.0,71.71926889414209,75.80537142981119,least_squares_100iters
0,56,394,GA,greed,,,8864.0,287.66202204569333,287.66202204569333,least_squares_100iters
0,56,394,GA,guilt-aversion,3499.1433400300243,,236.0,82.98449061989042,85.02754188772498,least_squares_100iters
0,56,394,GA,inequity-aversion,478.3415463240459,,1418.0,185.19523203767878,187.23828330551333,least_squares_100iters
0,56,394,GA,moral phenotype,0.016136798603336222,-0.027880565006655145,240.0,85.94249636392415,90.02859889959325,least_squares_100iters
0,6,396,IA,rescorla-wagner,0.23206713685330413,,2965.2853084934586,227.24560407247813,229.2886553403127,least_squares_100iters
0,6,396,IA,inverse motive,0.23563582425887677,0.0333251129513072,694.0,146.4669794823185,150.5530820179876,least_squares_100iters
0,6,396,IA,greed,,,6061.0,265.9949924046539,265.9949924046539,least_squares_100iters
0,6,396,IA,guilt-aversion,213.03589556275537,,2299.0,212.73916064493199,214.78221191276654,least_squares_100iters
0,6,396,IA,inequity-aversion,253.8937761053861,,733.0,147.5833827409698,149.62643400880435,least_squares_100iters
0,6,396,IA,moral phenotype,0.1563917112423832,0.06471129740517992,759.0,151.57017904498153,155.65628158065064,least_squares_100iters
0,65,397,MO,rescorla-wagner,0.22919809412596384,,1121.9443480771945,171.84673133330244,173.889782601137,least_squares_100iters
0,65,397,MO,inverse motive,0.019266948622178353,0.033170983700913315,785.0,153.49004964702792,157.57615218269703,least_squares_100iters
0,65,397,MO,greed,,,2720.0,220.3241458129631,220.3241458129631,least_squares_100iters
0,65,397,MO,guilt-aversion,296.08092739304425,,2385.0,214.8324787228098,216.87552999064437,least_squares_100iters
0,65,397,MO,inequity-aversion,164.93747091953614,,648.0,140.5578474255103,142.60089869334485,least_squares_100iters
0,65,397,MO,moral phenotype,0.3148869346849682,-0.0759573153242204,424.0,118.38088468165222,122.46698721732132,least_squares_100iters
0,75,398,GA,rescorla-wagner,0.6815095628343105,,8818.119049903717,289.36621813018127,291.4092693980158,least_squares_100iters
0,75,398,GA,inverse motive,0.1730041686583985,0.0029057401288064126,3703.0,241.90929684550656,245.99539938117567,least_squares_100iters
0,75,398,GA,greed,,,21906.0,339.2334812338011,339.2334812338011,least_squares_100iters
0,75,398,GA,guilt-aversion,6812.940611774988,,4874.0,255.57128108198427,257.6143323498188,least_squares_100iters
0,75,398,GA,inequity-aversion,4799.992858763739,,3703.0,239.90929684550656,241.95234811334112,least_squares_100iters
0,75,398,GA,moral phenotype,0.008915282969872207,0.021045148903283295,3699.0,241.8476918678805,245.93379440354963,least_squares_100iters
0,97,399,IA,rescorla-wagner,0.2017812334687821,,2919.35561681956,226.35581466248024,228.3988659303148,least_squares_100iters
0,97,399,IA,inverse motive,0.3072712872293488,0.03777556796278815,731.0,149.427644939168,153.51374747483712,least_squares_100iters
0,97,399,IA,greed,,,5209.0,257.36023886490653,257.36023886490653,least_squares_100iters
0,97,399,IA,guilt-aversion,183.00346401201483,,1592.0,191.79262061847734,193.8356718863119,least_squares_100iters
0,97,399,IA,inequity-aversion,160.38178603270836,,801.0,152.6401517163271,154.68320298416165,least_squares_100iters
0,97,399,IA,moral phenotype,0.14678099133121608,0.09890846499419897,795.0,154.21157826872755,158.29768080439666,least_squares_100iters
0,32,402,MO,rescorla-wagner,0.1091521811666245,,4141.298578031872,246.28566471160832,248.32871597944288,least_squares_100iters
0,32,402,MO,inverse motive,0.19217230426453968,0.20079047884233714,2967.0,229.2785550900075,233.3646576256766,least_squares_100iters
0,32,402,MO,greed,,,5450.0,259.93821832989613,259.93821832989613,least_squares_100iters
0,32,402,MO,guilt-aversion,90.10114954769999,,4681.0,253.26829908753464,255.3113503553692,least_squares_100iters
0,32,402,MO,inequity-aversion,256.52455622668936,,4867.0,255.48935929393753,257.53241056177205,least_squares_100iters
0,32,402,MO,moral phenotype,0.29865252191371594,-0.08617914373404925,3783.0,243.1276173375133,247.2137198731824,least_squares_100iters
0,54,403,MO,rescorla-wagner,0.22971342421598642,,2188.0191363617173,209.91893657809976,211.96198784593432,least_squares_100iters
0,54,403,MO,inverse motive,0.10415774186464925,0.06485193868666106,460.0,123.02598763396966,127.11209016963876,least_squares_100iters
0,54,403,MO,greed,,,4719.0,251.72915266183472,251.72915266183472,least_squares_100iters
0,54,403,MO,guilt-aversion,73.1946055452437,,1541.0,189.93672734667723,191.9797786145118,least_squares_100iters
0,54,403,MO,inequity-aversion,275.85317118607344,,665.0,142.03393905081433,144.07699031864888,least_squares_100iters
0,54,403,MO,moral phenotype,0.15642095354629354,0.006255805801374428,534.0,131.52864055416177,135.61474308983085,least_squares_100iters
0,93,404,GA,rescorla-wagner,0.5359637999714651,,3775.5988427042857,241.01599186050106,243.05904312833562,least_squares_100iters
0,93,404,GA,inverse motive,0.17107275855062845,0.04049020568089793,781.0,153.19886127429274,157.28496380996185,least_squares_100iters
0,93,404,GA,greed,,,9734.0,292.9987485858544,292.9987485858544,least_squares_100iters
0,93,404,GA,guilt-aversion,2446.464390928127,,1026.0,166.75119020008137,168.79424146791592,least_squares_100iters
0,93,404,GA,inequity-aversion,1199.5338178787563,,1024.0,166.63997065259946,168.68302192043402,least_squares_100iters
0,93,404,GA,moral phenotype,0.030621846600043134,-0.0548176818619862,927.0,162.9674309706844,167.05353350635352,least_squares_100iters
0,93,405,GA,rescorla-wagner,0.4663063844024475,,4174.739691856315,246.74409304028634,248.7871443081209,least_squares_100iters
0,93,405,GA,inverse motive,0.19927257385191727,0.1109443627770769,1173.0,176.38330910667872,180.46941164234784,least_squares_100iters
0,93,405,GA,greed,,,11279.0,301.3958562459059,301.3958562459059,least_squares_100iters
0,93,405,GA,guilt-aversion,9566.558667344018,,1399.0,184.42631728936306,186.4693685571976,least_squares_100iters
0,93,405,GA,inequity-aversion,1753.115721072961,,1026.0,166.75119020008137,168.79424146791592,least_squares_100iters
0,93,405,GA,moral phenotype,0.013214075985098661,0.05603486515174147,1030.0,168.97298036318048,173.0590828988496,least_squares_100iters
0,65,406,MO,rescorla-wagner,0.2946920677227819,,994.5874498183775,164.97877532261762,167.02182659045218,least_squares_100iters
0,65,406,MO,inverse motive,0.5351369718141841,0.027314697626691604,422.0,118.11138063348332,122.19748316915242,least_squares_100iters
0,65,406,MO,greed,,,2955.0,225.04755173432196,225.04755173432196,least_squares_100iters
0,65,406,MO,guilt-aversion,224.30010399374868,,1748.0,197.12104843771303,199.16409970554759,least_squares_100iters
0,65,406,MO,inequity-aversion,321.65401578124533,,934.0,161.39623471247467,163.43928598030922,least_squares_100iters
0,65,406,MO,moral phenotype,0.29286563535548443,-0.08055717478147116,272.0,93.07679551230248,97.16289804797158,least_squares_100iters
0,83,407,GR,rescorla-wagner,0.7585669669331055,,149.0,56.77101717232181,58.81406844015636,least_squares_100iters
0,83,407,GR,inverse motive,0.535109397583689,0.02321492974571801,164.0,64.23846411940994,68.32456665507905,least_squares_100iters
0,83,407,GR,greed,,,149.0,54.77101717232181,54.77101717232181,least_squares_100iters
0,83,407,GR,guilt-aversion,119.88797553418974,,4714.0,253.668726492707,255.71177776054157,least_squares_100iters
0,83,407,GR,inequity-aversion,22.897070458846038,,150.0,57.15228949691723,59.195340764751776,least_squares_100iters
0,83,407,GR,moral phenotype,0.486452840590949,0.07151784254416188,117.0,44.98999201690275,49.076094552571845,least_squares_100iters
0,72,408,GR,rescorla-wagner,0.18257040955361925,,745.2864402493201,148.53088953175805,150.5739407995926,least_squares_100iters
0,72,408,GR,inverse motive,0.34575519843230734,0.0122299151387118,737.0,149.89358758822283,153.97969012389194,least_squares_100iters
0,72,408,GR,greed,,,1425.0,183.47592201748742,183.47592201748742,least_squares_100iters
0,72,408,GR,guilt-aversion,158.09526217090198,,2219.0,210.7203573405885,212.76340860842305,least_squares_100iters
0,72,408,GR,inequity-aversion,98.87643937776414,,501.0,125.89262549526794,127.93567676310249,least_squares_100iters
0,72,408,GR,moral phenotype,0.3637277021059807,-0.08490023778630179,463.0,123.39651981634597,127.48262235201507,least_squares_100iters
0,54,409,MO,rescorla-wagner,0.29397766246763163,,1864.4658107202176,200.79767989485737,202.84073116269192,least_squares_100iters
0,54,409,MO,inverse motive,0.24577215955463305,0.04353926021201727,381.0,112.28564211565259,116.37174465132169,least_squares_100iters
0,54,409,MO,greed,,,4310.0,246.56158917000485,246.56158917000485,least_squares_100iters
0,54,409,MO,guilt-aversion,181.01160779708692,,1136.0,172.55638789245316,174.59943916028772,least_squares_100iters
0,54,409,MO,inequity-aversion,258.27541958003184,,292.0,95.1210444627227,97.16409573055725,least_squares_100iters
0,54,409,MO,moral phenotype,0.18270250447978392,-0.03664089159464684,139.0,54.81109192188008,58.897194457549176,least_squares_100iters
0,47,410,IA,rescorla-wagner,0.16090452330282481,,4752.6039783839715,254.1336110427034,256.17666231053795,least_squares_100iters
0,47,410,IA,inverse motive,0.10564824222202673,0.8504810552564745,1708.0,197.801545071296,201.88764760696512,least_squares_100iters
0,47,410,IA,greed,,,6496.0,269.94576499839695,269.94576499839695,least_squares_100iters
0,47,410,IA,guilt-aversion,121.99545558052249,,3334.0,233.9259773421428,235.96902860997736,least_squares_100iters
0,47,410,IA,inequity-aversion,172.39128817105765,,2263.0,211.83953653454228,213.88258780237683,least_squares_100iters
0,47,410,IA,moral phenotype,0.17209521119647897,0.06535656844098423,2156.0,211.07864385907726,215.16474639474637,least_squares_100iters
0,54,412,MO,rescorla-wagner,0.08873834251170767,,1583.538158056323,191.48884462311102,193.53189589094558,least_squares_100iters
0,54,412,MO,inverse motive,0.15771566880122445,0.012121242122210902,863.0,158.88971512518603,162.97581766085514,least_squares_100iters
0,54,412,MO,greed,,,2349.0,211.96554185898867,211.96554185898867,least_squares_100iters
0,54,412,MO,guilt-aversion,173.3982391550204,,2271.0,212.04068363344746,214.083734901282,least_squares_100iters
0,54,412,MO,inequity-aversion,247.80970235749433,,1500.0,188.3996397975778,190.44269106541236,least_squares_100iters
0,54,412,MO,moral phenotype,0.3534793355660569,-0.021535493015792523,447.0,121.39191762640405,125.47802016207315,least_squares_100iters
0,41,413,MO,rescorla-wagner,0.09560758905413996,,1039.0362197144268,167.47086222102243,169.51391348885699,least_squares_100iters
0,41,413,MO,inverse motive,0.8042021705903052,0.4954081904643136,733.0,149.5833827409698,153.6694852766389,least_squares_100iters
0,41,413,MO,greed,,,1797.0,196.6968892800935,196.6968892800935,least_squares_100iters
0,41,413,MO,guilt-aversion,78.56455430082177,,879.0,157.93681690148574,159.9798681693203,least_squares_100iters
0,41,413,MO,inequity-aversion,292.3026512944427,,1381.0,183.6881774777603,185.73122874559485,least_squares_100iters
0,41,413,MO,moral phenotype,0.38070009617582123,-0.07615558142531581,294.0,97.5101244717355,101.5962270074046,least_squares_100iters
0,97,414,IA,rescorla-wagner,0.1699740734875733,,1613.4941318443791,192.55704808418142,194.60009935201597,least_squares_100iters
0,97,414,IA,inverse motive,0.4323818170209134,0.019391790105742466,547.0,132.89965947148357,136.9857620071527,least_squares_100iters
0,97,414,IA,greed,,,3631.0,236.7900899040478,236.7900899040478,least_squares_100iters
0,97,414,IA,guilt-aversion,71.05688618847749,,639.0,139.76063163295012,141.80368290078468,least_squares_100iters
0,97,414,IA,inequity-aversion,120.76449770172859,,373.0,109.07604765312813,111.11909892096268,least_squares_100iters
0,97,414,IA,moral phenotype,0.22561171195901164,-0.0964787734663044,273.0,93.28597005897335,97.37207259464245,least_squares_100iters
0,97,415,IA,rescorla-wagner,0.2511396883528681,,2270.9445060483613,212.03929076955873,214.0823420373933,least_squares_100iters
0,97,415,IA,inverse motive,0.09378457932161854,0.02146818904679838,436.0,119.97168560432559,124.05778813999468,least_squares_100iters
0,97,415,IA,greed,,,5164.0,256.865682595523,256.865682595523,least_squares_100iters
0,97,415,IA,guilt-aversion,264.48335821068645,,1846.0,200.2303333920101,202.27338465984465,least_squares_100iters
0,97,415,IA,inequity-aversion,276.68811699673836,,342.0,104.13028974599914,106.17334101383369,least_squares_100iters
0,97,415,IA,moral phenotype,0.10577398684665895,0.050710901505365724,386.0,113.028807792926,117.1149103285951,least_squares_100iters
0,91,417,GR,rescorla-wagner,0.13901476887506814,,1744.0,196.99046418815936,199.03351545599392,least_squares_100iters
0,91,417,GR,inverse motive,0.3639010780879769,0.06822796840286842,280.0,94.72908511407786,98.81518764974696,least_squares_100iters
0,91,417,GR,greed,,,1744.0,194.99046418815936,194.99046418815936,least_squares_100iters
0,91,417,GR,guilt-aversion,32.20403554316742,,2208.0,210.43709495505885,212.4801462228934,least_squares_100iters
0,91,417,GR,inequity-aversion,54.86417821319978,,2047.0,206.12152111612414,208.1645723839587,least_squares_100iters
0,91,417,GR,moral phenotype,0.44771096005916944,0.017520688348139843,1335.0,183.7572122709886,187.8433148066577,least_squares_100iters
0,41,418,MO,rescorla-wagner,0.22878877490301813,,1708.045487776955,195.8030630857931,197.84611435362766,least_squares_100iters
0,41,418,MO,inverse motive,0.07703508708844865,0.005149526271166988,381.0,112.28564211565259,116.37174465132169,least_squares_100iters
0,41,418,MO,greed,,,3359.0,232.35179734133132,232.35179734133132,least_squares_100iters
0,41,418,MO,guilt-aversion,82.69270468827416,,1034.0,167.193910872328,169.23696214016255,least_squares_100iters
0,41,418,MO,inequity-aversion,242.392257834565,,655.0,141.17028616464,143.21333743247456,least_squares_100iters
0,41,418,MO,moral phenotype,0.24104887072432418,-0.07566607819734934,334.0,104.78111433310255,108.86721686877165,least_squares_100iters
0,72,419,GR,rescorla-wagner,0.4613195182112999,,4237.16645702269,247.59012980730168,249.63318107513624,least_squares_100iters
0,72,419,GR,inverse motive,0.05340570677369423,0.4351314318969224,1579.0,193.32525754600223,197.41136008167135,least_squares_100iters
0,72,419,GR,greed,,,6091.0,266.27642813111026,266.27642813111026,least_squares_100iters
0,72,419,GR,guilt-aversion,152.3018212814331,,2661.0,221.0741421791589,223.11719344699347,least_squares_100iters
0,72,419,GR,inequity-aversion,262.1982950381141,,2127.0,208.30674319984416,210.34979446767872,least_squares_100iters
0,72,419,GR,moral phenotype,0.20295764780530529,-0.09203315393705853,2073.0,208.8409481422701,212.9270506779392,least_squares_100iters
0,72,420,GR,rescorla-wagner,0.11689333302250209,,710.3999867408412,145.79828359520604,147.8413348630406,least_squares_100iters
0,72,420,GR,inverse motive,0.1433469430374162,0.048282550204871176,753.0,151.11779571802458,155.2038982536937,least_squares_100iters
0,72,420,GR,greed,,,1049.0,166.01485641201958,166.01485641201958,least_squares_100iters
0,72,420,GR,guilt-aversion,30.38632205018765,,1041.0,167.57849064448385,169.6215419123184,least_squares_100iters
0,72,420,GR,inequity-aversion,167.56494392962006,,1600.0,192.07833550241938,194.12138677025393,least_squares_100iters
0,72,420,GR,moral phenotype,0.424286468278796,-0.08016216346478054,361.0,109.21212135840484,113.29822389407394,least_squares_100iters
0,65,421,MO,rescorla-wagner,0.34140514662271476,,1491.6728529279476,188.08232662048187,190.12537788831642,least_squares_100iters
0,65,421,MO,inverse motive,0.7693391930822379,0.012327961307590165,300.0,98.6616787888341,102.7477813245032,least_squares_100iters
0,65,421,MO,greed,,,3299.0,231.3244339934598,231.3244339934598,least_squares_100iters
0,65,421,MO,guilt-aversion,106.8286971261323,,1105.0,170.97931272868627,173.02236399652082,least_squares_100iters
0,65,421,MO,inequity-aversion,121.69650534057497,,191.0,70.92566313208854,72.9687143999231,least_squares_100iters
0,65,421,MO,moral phenotype,0.24575849243754716,-0.05526382709091636,154.0,60.6523760710075,64.73847860667661,least_squares_100iters
0,62,422,GR,rescorla-wagner,0.0016044107252301334,,9.937270752348113,-97.56525485277875,-95.5222035849442,least_squares_100iters
0,62,422,GR,inverse motive,0.23034933532149288,0.028602206788005142,193.0,73.51941850100911,77.60552103667821,least_squares_100iters
0,62,422,GR,greed,,,10.0,-99.20657196590876,-99.20657196590876,least_squares_100iters
0,62,422,GR,guilt-aversion,170.73336853560272,,5588.0,263.36355079491125,265.4066020627458,least_squares_100iters
0,62,422,GR,inequity-aversion,34.93109084882428,,56.0,0.9911241053341444,3.0341753731686945,least_squares_100iters
0,62,422,GR,moral phenotype,0.4950636084274118,0.027495264411758452,13.0,-80.25180889126177,-76.16570635559268,least_squares_100iters
0,97,423,IA,rescorla-wagner,0.3470871129462838,,2174.3336830099533,209.56129773847385,211.6043490063084,least_squares_100iters
0,97,423,IA,inverse motive,0.4053542421317581,0.08203385171207937,847.0,157.82301732859773,161.90911986426684,least_squares_100iters
0,97,423,IA,greed,,,5885.0,264.3153128560101,264.3153128560101,least_squares_100iters
0,97,423,IA,guilt-aversion,276.1893863665499,,1883.0,201.36150486688834,203.4045561347229,least_squares_100iters
0,97,423,IA,inequity-aversion,313.9664552998211,,1085.0,169.93818789398057,171.98123916181513,least_squares_100iters
0,97,423,IA,moral phenotype,0.1355418982603417,0.06430612681366843,1201.0,177.7279375919897,181.8140401276588,least_squares_100iters
0,32,425,MO,rescorla-wagner,0.18793010998465193,,3739.950467711204,240.4752535778539,242.51830484568845,least_squares_100iters
0,32,425,MO,inverse motive,0.917374204349898,0.46292132592604834,1149.0,175.2049725708097,179.29107510647881,least_squares_100iters
0,32,425,MO,greed,,,6059.0,265.976180523295,265.976180523295,least_squares_100iters
0,32,425,MO,guilt-aversion,121.4175308015042,,2067.0,206.67573063529142,208.71878190312597,least_squares_100iters
0,32,425,MO,inequity-aversion,273.2475316986205,,1258.0,178.37094865727263,180.4139999251072,least_squares_100iters
0,32,425,MO,moral phenotype,0.21079938593602127,-0.09956332065052327,1347.0,184.26728278882138,188.3533853244905,least_squares_100iters
0,4,426,IA,rescorla-wagner,0.23838408421345234,,2948.372693001606,226.91957178887424,228.9626230567088,least_squares_100iters
0,4,426,IA,inverse motive,0.44410643579157105,0.06316272212420895,717.0,148.325400647609,152.4115031832781,least_squares_100iters
0,4,426,IA,greed,,,5731.0,262.8038606628797,262.8038606628797,least_squares_100iters
0,4,426,IA,guilt-aversion,149.87167180823158,,1460.0,186.85900547146642,188.90205673930097,least_squares_100iters
0,4,426,IA,inequity-aversion,344.66548076586224,,652.0,140.90861776324985,142.9516690310844,least_squares_100iters
0,4,426,IA,moral phenotype,0.06340100614771799,-0.012647134604922283,455.0,122.40303061363483,126.48913314930392,least_squares_100iters
0,97,427,IA,rescorla-wagner,0.43979193338911676,,4168.24081986397,246.65529125584783,248.69834252368238,least_squares_100iters
0,97,427,IA,inverse motive,0.04228329590248721,0.04703052442278954,1075.0,171.41040634545115,175.49650888112026,least_squares_100iters
0,97,427,IA,greed,,,10557.0,297.62511001484324,297.62511001484324,least_squares_100iters
